AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,"69,070",4.4,,,,13.41,"27,880",1.0,9.10,11.01,13.02,14.98,18.12,"18,930","22,890","27,080","31,150","37,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"4,090,370",0.3,,,,15.75,"32,760",0.2,9.95,11.89,14.39,18.34,23.89,"20,700","24,730","29,940","38,150","49,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,"244,990",1.1,,,,23.61,"49,110",0.4,13.86,17.18,22.25,28.90,36.17,"28,830","35,740","46,280","60,120","75,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,"244,990",1.1,,,,23.61,"49,110",0.4,13.86,17.18,22.25,28.90,36.17,"28,830","35,740","46,280","60,120","75,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"141,260",1.3,,,,21.87,"45,500",0.5,13.03,15.84,20.21,26.63,33.24,"27,110","32,950","42,040","55,380","69,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"103,730",1.8,,,,25.98,"54,040",0.6,16.22,19.52,24.52,31.01,38.77,"33,750","40,600","51,010","64,490","80,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2000,Building Cleaning and Pest Control Workers,minor,"2,882,710",0.4,,,,14.79,"30,760",0.3,9.65,11.35,13.64,17.04,21.88,"20,070","23,600","28,360","35,450","45,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2010,Building Cleaning Workers,broad,"2,803,150",0.4,,,,14.66,"30,490",0.3,9.63,11.30,13.54,16.81,21.48,"20,020","23,500","28,160","34,970","44,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"1,990,510",0.6,,,,15.10,"31,410",0.3,9.80,11.61,13.98,17.60,22.54,"20,380","24,140","29,080","36,600","46,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2012,Maids and Housekeeping Cleaners,detailed,"795,590",1.0,,,,13.47,"28,010",0.3,9.31,10.69,12.61,15.06,18.82,"19,370","22,230","26,220","31,320","39,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2019,"Building Cleaning Workers, All Other",detailed,"17,050",10.0,,,,18.68,"38,860",3.5,11.04,13.14,16.59,21.74,30.58,"22,950","27,340","34,510","45,220","63,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2020,Pest Control Workers,broad,"79,560",2.2,,,,19.40,"40,350",1.0,12.01,14.64,18.18,23.35,29.41,"24,980","30,450","37,820","48,570","61,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-2021,Pest Control Workers,detailed,"79,560",2.2,,,,19.40,"40,350",1.0,12.01,14.64,18.18,23.35,29.41,"24,980","30,450","37,820","48,570","61,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3000,Grounds Maintenance Workers,minor,"962,670",0.6,,,,16.63,"34,590",0.3,11.03,13.07,15.49,19.07,24.05,"22,940","27,190","32,220","39,670","50,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3010,Grounds Maintenance Workers,broad,"962,670",0.6,,,,16.63,"34,590",0.3,11.03,13.07,15.49,19.07,24.05,"22,940","27,190","32,220","39,670","50,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3011,Landscaping and Groundskeeping Workers,detailed,"872,370",0.7,,,,16.25,"33,800",0.3,10.96,13.01,15.26,18.72,23.23,"22,800","27,060","31,730","38,930","48,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,"23,950",5.2,,,,18.81,"39,130",1.8,12.30,14.64,17.61,20.94,26.94,"25,590","30,440","36,630","43,560","56,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3013,Tree Trimmers and Pruners,detailed,"52,040",6.7,,,,21.18,"44,040",1.7,13.23,16.06,19.88,25.25,31.02,"27,510","33,390","41,340","52,520","64,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,37-3019,"Grounds Maintenance Workers, All Other",detailed,"14,310",5.7,,,,19.36,"40,270",2.1,11.81,13.92,16.45,24.15,32.60,"24,570","28,950","34,210","50,230","67,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,"2,696,340",0.5,,,,15.68,"32,610",0.2,9.21,10.99,13.52,17.99,25.08,"19,160","22,870","28,120","37,410","52,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1000,Supervisors of Personal Care and Service Workers,minor,"193,950",1.0,,,,22.28,"46,350",0.4,12.87,15.96,20.60,27.20,33.91,"26,770","33,200","42,850","56,580","70,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,"19,100",3.3,,,,24.60,"51,160",1.0,13.52,18.58,24.25,30.05,35.86,"28,120","38,650","50,440","62,500","74,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,"174,860",1.0,,,,22.03,"45,820",0.4,12.80,15.78,20.19,26.65,33.61,"26,620","32,820","42,000","55,430","69,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2000,Animal Care and Service Workers,minor,"208,540",1.4,,,,13.97,"29,060",0.5,9.32,10.69,12.68,15.35,19.89,"19,380","22,230","26,370","31,920","41,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2010,Animal Trainers,broad,"14,880",5.7,,,,18.25,"37,950",2.1,10.36,12.09,15.16,20.85,29.83,"21,550","25,160","31,520","43,370","62,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2011,Animal Trainers,detailed,"14,880",5.7,,,,18.25,"37,950",2.1,10.36,12.09,15.16,20.85,29.83,"21,550","25,160","31,520","43,370","62,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2020,Animal Caretakers,broad,"193,660",1.5,,,,13.65,"28,380",0.5,9.29,10.59,12.54,15.13,19.33,"19,310","22,030","26,080","31,480","40,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,"193,660",1.5,,,,13.65,"28,380",0.5,9.29,10.59,12.54,15.13,19.33,"19,310","22,030","26,080","31,480","40,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3000,Entertainment Attendants and Related Workers,minor,"450,630",1.7,,,,12.77,"26,560",0.4,8.69,9.65,12.01,14.30,17.80,"18,080","20,070","24,980","29,750","37,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3010,Gambling Services Workers,broad,"83,400",3.1,,,,12.95,"26,940",1.1,8.51,9.40,11.92,13.95,20.02,"17,700","19,540","24,790","29,010","41,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3011,Gambling Dealers,detailed,"67,330",3.4,,,,12.55,"26,110",1.3,8.41,9.23,11.41,13.37,19.34,"17,480","19,190","23,740","27,800","40,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3012,Gambling and Sports Book Writers and Runners,detailed,"7,500",9.9,,,,13.05,"27,130",1.6,9.57,10.49,12.13,14.50,18.02,"19,910","21,820","25,220","30,170","37,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3019,"Gambling Service Workers, All Other",detailed,"8,570",6.2,,,,16.03,"33,340",1.7,9.31,11.68,14.12,18.61,25.74,"19,370","24,290","29,360","38,710","53,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3020,Motion Picture Projectionists,broad,"2,270",8.8,,,,16.53,"34,380",2.7,9.43,11.12,13.22,19.69,29.27,"19,620","23,120","27,490","40,950","60,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3021,Motion Picture Projectionists,detailed,"2,270",8.8,,,,16.53,"34,380",2.7,9.43,11.12,13.22,19.69,29.27,"19,620","23,120","27,490","40,950","60,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3030,"Ushers, Lobby Attendants, and Ticket Takers",broad,"95,600",2.8,,,,12.69,"26,390",0.9,8.69,9.71,12.07,14.56,17.84,"18,070","20,190","25,110","30,270","37,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,"95,600",2.8,,,,12.69,"26,390",0.9,8.69,9.71,12.07,14.56,17.84,"18,070","20,190","25,110","30,270","37,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,"269,370",2.4,,,,12.71,"26,430",0.5,8.76,9.72,12.02,14.27,17.16,"18,230","20,210","25,000","29,690","35,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,detailed,"248,190",2.5,,,,12.31,"25,610",0.5,8.73,9.65,11.90,14.05,16.07,"18,150","20,080","24,760","29,220","33,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3092,Costume Attendants,detailed,"5,750",10.8,,,,24.89,"51,780",3.5,11.89,14.60,20.63,30.58,44.91,"24,730","30,370","42,910","63,600","93,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,"11,530",4.0,,,,14.10,"29,320",2.1,9.34,10.66,12.84,15.92,19.33,"19,430","22,170","26,700","33,120","40,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,"3,900",10.9,,,,15.66,"32,580",3.1,8.84,10.52,13.09,17.85,26.35,"18,380","21,880","27,230","37,120","54,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4011,Embalmers,detailed,"3,860",7.9,,,,24.14,"50,220",2.3,13.43,18.02,22.90,28.58,36.15,"27,930","37,490","47,630","59,460","75,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4020,Funeral Attendants,broad,"32,300",3.1,,,,14.97,"31,130",1.0,9.69,11.43,14.01,17.64,22.19,"20,160","23,770","29,150","36,690","46,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4021,Funeral Attendants,detailed,"32,300",3.1,,,,14.97,"31,130",1.0,9.69,11.43,14.01,17.64,22.19,"20,160","23,770","29,150","36,690","46,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4030,"Morticians, Undertakers, and Funeral Arrangers",broad,"24,560",4.0,,,,28.36,"59,000",1.7,13.98,19.28,26.01,34.39,43.82,"29,080","40,100","54,100","71,530","91,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,"24,560",4.0,,,,28.36,"59,000",1.7,13.98,19.28,26.01,34.39,43.82,"29,080","40,100","54,100","71,530","91,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5000,Personal Appearance Workers,minor,"448,020",1.0,,,,16.08,"33,460",0.7,9.25,11.01,13.61,18.36,25.61,"19,250","22,900","28,310","38,180","53,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",broad,"317,290",1.5,,,,15.86,"32,990",0.8,9.09,10.48,13.28,18.44,25.94,"18,910","21,800","27,630","38,350","53,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5011,Barbers,detailed,"14,880",9.0,,,,18.29,"38,050",3.6,10.48,12.25,15.61,22.31,30.51,"21,810","25,480","32,470","46,400","63,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,"302,410",1.6,,,,15.74,"32,740",0.8,9.06,10.34,13.16,18.25,25.68,"18,840","21,520","27,380","37,970","53,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5090,Miscellaneous Personal Appearance Workers,broad,"130,730",2.5,,,,16.63,"34,580",1.2,9.94,12.10,14.21,18.18,24.84,"20,670","25,170","29,560","37,820","51,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5091,"Makeup Artists, Theatrical and Performance",detailed,"2,780",13.8,,,,48.07,"99,990",4.2,18.27,30.40,51.40,63.72,75.81,"38,010","63,220","106,920","132,530","157,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,"73,010",4.3,,,,13.95,"29,010",0.9,9.79,11.93,13.40,15.33,18.70,"20,370","24,820","27,870","31,890","38,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5093,Shampooers,detailed,"8,310",8.1,,,,11.69,"24,320",1.4,8.92,9.77,11.63,13.10,14.85,"18,550","20,320","24,190","27,260","30,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,detailed,"46,640",4.3,,,,19.82,"41,230",1.7,10.99,13.26,17.55,23.42,31.06,"22,850","27,590","36,510","48,710","64,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6000,"Baggage Porters, Bellhops, and Concierges",minor,"65,240",2.8,,,,15.67,"32,580",1.0,9.85,12.02,14.48,18.24,23.31,"20,500","24,990","30,110","37,930","48,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6010,"Baggage Porters, Bellhops, and Concierges",broad,"65,240",2.8,,,,15.67,"32,580",1.0,9.85,12.02,14.48,18.24,23.31,"20,500","24,990","30,110","37,930","48,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,detailed,"28,440",2.6,,,,13.97,"29,060",0.9,9.15,10.58,13.00,15.79,19.59,"19,020","22,000","27,050","32,850","40,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,"36,800",4.6,,,,16.97,"35,310",1.3,11.27,13.12,15.57,19.49,25.01,"23,440","27,300","32,380","40,540","52,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-7000,Tour and Travel Guides,minor,"38,030",2.9,,,,15.48,"32,200",0.8,9.82,11.64,14.16,18.14,22.91,"20,430","24,200","29,460","37,730","47,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,broad,"38,030",2.9,,,,15.48,"32,200",0.8,9.82,11.64,14.16,18.14,22.91,"20,430","24,200","29,460","37,730","47,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,detailed,"38,030",2.9,,,,15.48,"32,200",0.8,9.82,11.64,14.16,18.14,22.91,"20,430","24,200","29,460","37,730","47,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9010,Childcare Workers,broad,"494,360",1.4,,,,12.88,"26,790",0.5,8.84,10.05,12.24,14.78,18.13,"18,380","20,900","25,460","30,750","37,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,"494,360",1.4,,,,12.88,"26,790",0.5,8.84,10.05,12.24,14.78,18.13,"18,380","20,900","25,460","30,750","37,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9030,Recreation and Fitness Workers,broad,"573,720",1.1,,,,17.94,"37,310",0.5,9.63,12.01,15.03,21.55,29.93,"20,030","24,980","31,250","44,830","62,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,"248,070",1.5,,,,21.95,"45,650",0.7,10.40,13.38,19.48,27.64,36.81,"21,640","27,840","40,510","57,490","76,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,"325,640",1.5,,,,14.88,"30,960",0.6,9.38,11.26,13.67,17.12,22.36,"19,510","23,420","28,440","35,620","46,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9040,Residential Advisors,broad,"102,450",2.0,,,,16.07,"33,430",0.5,10.36,12.51,14.99,18.80,23.64,"21,550","26,010","31,190","39,100","49,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,"102,450",2.0,,,,16.07,"33,430",0.5,10.36,12.51,14.99,18.80,23.64,"21,550","26,010","31,190","39,100","49,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,"60,650",4.2,,,,14.58,"30,330",1.3,9.50,11.67,13.66,16.77,19.33,"19,750","24,280","28,420","34,880","40,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-0000,Sales and Related Occupations,major,"13,120,320",0.2,,,,22.00,"45,750",0.2,9.85,11.89,15.15,24.94,41.47,"20,490","24,740","31,500","51,880","86,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1000,Supervisors of Sales Workers,minor,"1,303,400",0.5,,,,26.54,"55,200",0.2,13.49,16.70,22.15,31.02,44.78,"28,070","34,730","46,070","64,520","93,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1010,First-Line Supervisors of Sales Workers,broad,"1,303,400",0.5,,,,26.54,"55,200",0.2,13.49,16.70,22.15,31.02,44.78,"28,070","34,730","46,070","64,520","93,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,"1,063,110",0.5,,,,22.74,"47,300",0.2,13.11,15.90,19.99,26.87,35.01,"27,260","33,070","41,580","55,880","72,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,"240,290",0.9,,,,43.33,"90,120",0.4,21.57,28.30,37.77,52.43,72.98,"44,860","58,850","78,560","109,050","151,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2000,Retail Sales Workers,minor,"7,628,920",0.3,,,,13.95,"29,010",0.2,9.31,10.71,12.63,15.13,19.41,"19,360","22,270","26,270","31,470","40,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2010,Cashiers,broad,"3,347,090",0.7,,,,12.37,"25,730",0.2,9.07,10.25,12.03,13.87,15.70,"18,860","21,320","25,020","28,850","32,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,"3,333,100",0.7,,,,12.36,"25,710",0.2,9.06,10.25,12.03,13.86,15.69,"18,850","21,310","25,020","28,840","32,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2012,Gambling Change Persons and Booth Cashiers,detailed,"14,000",5.1,,,,13.99,"29,110",1.1,9.48,11.17,13.02,15.45,19.31,"19,710","23,240","27,080","32,140","40,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2020,Counter and Rental Clerks and Parts Salespersons,broad,"622,160",0.9,,,,17.01,"35,380",0.3,10.05,12.35,15.13,19.73,26.54,"20,900","25,700","31,480","41,030","55,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,"368,300",1.3,,,,16.68,"34,700",0.4,9.99,12.28,14.84,19.21,25.75,"20,780","25,540","30,870","39,960","53,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,"253,870",1.3,,,,17.48,"36,350",0.5,10.18,12.48,15.61,20.73,27.70,"21,170","25,970","32,460","43,120","57,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2030,Retail Salespersons,broad,"3,659,670",0.6,,,,14.87,"30,940",0.2,9.49,11.01,13.02,15.86,21.43,"19,740","22,900","27,080","32,990","44,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,"3,659,670",0.6,,,,14.87,"30,940",0.2,9.49,11.01,13.02,15.86,21.43,"19,740","22,900","27,080","32,990","44,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3000,"Sales Representatives, Services",minor,"1,992,540",0.5,,,,36.14,"75,170",0.5,14.52,19.27,27.77,41.89,67.88,"30,210","40,090","57,760","87,120","141,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3010,Advertising Sales Agents,broad,"110,040",1.9,,,,32.71,"68,040",1.3,12.83,17.65,26.41,39.43,59.63,"26,700","36,720","54,940","82,020","124,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,"110,040",1.9,,,,32.71,"68,040",1.3,12.83,17.65,26.41,39.43,59.63,"26,700","36,720","54,940","82,020","124,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3020,Insurance Sales Agents,broad,"409,950",1.1,,,,33.22,"69,100",0.9,13.94,18.07,25.08,38.08,61.46,"29,000","37,590","52,180","79,200","127,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,"409,950",1.1,,,,33.22,"69,100",0.9,13.94,18.07,25.08,38.08,61.46,"29,000","37,590","52,180","79,200","127,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3030,"Securities, Commodities, and Financial Services Sales Agents",broad,"440,300",1.3,,,,46.41,"96,540",1.3,17.74,22.08,31.14,55.78,#,"36,910","45,930","64,770","116,020",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,"440,300",1.3,,,,46.41,"96,540",1.3,17.74,22.08,31.14,55.78,#,"36,910","45,930","64,770","116,020",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3040,Travel Agents,broad,"55,180",2.4,,,,22.43,"46,650",1.1,12.13,15.39,20.36,27.17,35.27,"25,230","32,010","42,350","56,520","73,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,"55,180",2.4,,,,22.43,"46,650",1.1,12.13,15.39,20.36,27.17,35.27,"25,230","32,010","42,350","56,520","73,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3090,"Miscellaneous Sales Representatives, Services",broad,"977,070",0.8,,,,33.89,"70,490",0.5,13.99,19.10,28.25,41.07,61.93,"29,110","39,730","58,770","85,430","128,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,"977,070",0.8,,,,33.89,"70,490",0.5,13.99,19.10,28.25,41.07,61.93,"29,110","39,730","58,770","85,430","128,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,"1,566,820",0.6,,,,37.65,"78,310",0.4,15.98,21.94,31.45,46.67,66.97,"33,240","45,630","65,420","97,070","139,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,"1,566,820",0.6,,,,37.65,"78,310",0.4,15.98,21.94,31.45,46.67,66.97,"33,240","45,630","65,420","97,070","139,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,"288,150",2.0,,,,47.92,"99,680",1.0,20.59,28.65,41.66,61.44,82.55,"42,820","59,590","86,650","127,800","171,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"1,278,670",0.6,,,,35.34,"73,500",0.3,15.36,20.95,29.84,42.80,62.11,"31,950","43,580","62,070","89,030","129,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9000,Other Sales and Related Workers,minor,"628,640",1.1,,,,26.39,"54,890",1.0,10.57,13.02,18.06,31.41,52.97,"21,990","27,080","37,560","65,330","110,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9010,"Models, Demonstrators, and Product Promoters",broad,"72,340",4.3,,,,18.09,"37,630",1.4,11.12,13.02,15.62,20.66,28.15,"23,130","27,070","32,490","42,980","58,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,"69,990",4.4,,,,17.83,"37,080",1.3,11.10,13.02,15.62,20.58,27.99,"23,080","27,080","32,500","42,810","58,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9012,Models,detailed,"2,350",24.6,,,,25.99,"54,050",15.6,12.00,12.33,15.34,23.43,59.97,"24,970","25,660","31,910","48,730","124,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9020,Real Estate Brokers and Sales Agents,broad,"213,350",1.7,,,,32.16,"66,890",1.6,12.11,16.39,24.63,38.51,59.59,"25,180","34,090","51,220","80,090","123,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,"44,610",4.2,,,,39.25,"81,630",3.8,12.24,18.35,29.02,46.67,83.71,"25,460","38,170","60,370","97,080","174,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,"168,740",2.0,,,,30.28,"62,990",1.7,12.07,16.05,23.58,36.88,54.05,"25,100","33,370","49,040","76,720","112,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9030,Sales Engineers,broad,"63,780",3.2,,,,56.38,"117,270",1.2,29.20,38.31,52.32,71.17,88.55,"60,730","79,670","108,830","148,040","184,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,detailed,"63,780",3.2,,,,56.38,"117,270",1.2,29.20,38.31,52.32,71.17,88.55,"60,730","79,670","108,830","148,040","184,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9040,Telemarketers,broad,"117,610",3.4,,,,14.87,"30,930",1.0,9.53,11.04,13.42,16.96,22.03,"19,820","22,960","27,920","35,270","45,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9041,Telemarketers,detailed,"117,610",3.4,,,,14.87,"30,930",1.0,9.53,11.04,13.42,16.96,22.03,"19,820","22,960","27,920","35,270","45,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9090,Miscellaneous Sales and Related Workers,broad,"161,550",1.4,,,,19.04,"39,590",0.8,10.35,11.97,14.67,21.18,33.18,"21,530","24,890","30,510","44,060","69,020",,
