AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,"310,880",1.0,,,,,25.72,"53,490",0.5,14.84,18.52,23.33,29.64,37.49,"30,870","38,520","48,520","61,660","77,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1019,"Counselors, All Other",detailed,"29,480",4.1,,,,,23.91,"49,730",1.8,14.18,17.82,21.71,27.93,36.91,"29,490","37,060","45,160","58,090","76,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1020,Social Workers,broad,"677,440",0.6,,,,,27.83,"57,880",0.3,17.56,19.23,24.23,33.04,39.83,"36,520","40,000","50,390","68,730","82,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",detailed,"340,050",1.1,,,,,26.39,"54,880",0.4,17.22,18.70,23.63,30.08,37.84,"35,820","38,900","49,150","62,560","78,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,detailed,"173,860",1.2,,,,,29.96,"62,310",0.5,18.09,22.90,29.25,36.98,41.74,"37,630","47,630","60,840","76,920","86,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,detailed,"113,810",1.5,,,,,27.79,"57,800",0.9,14.91,18.57,23.62,33.30,46.78,"31,010","38,630","49,130","69,260","97,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1029,"Social Workers, All Other",detailed,"49,730",1.7,,,,,30.29,"63,010",0.6,17.68,22.28,29.42,38.48,44.97,"36,780","46,340","61,190","80,040","93,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1090,Miscellaneous Community and Social Service Specialists,broad,"698,130",0.7,,,,,22.78,"47,380",0.4,13.96,16.86,20.43,27.72,36.66,"29,030","35,080","42,490","57,660","76,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,"55,830",2.3,,,,,31.22,"64,930",1.0,17.80,22.48,29.13,37.61,49.27,"37,020","46,770","60,600","78,220","102,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,"92,140",0.6,,,,,30.43,"63,290",0.3,17.97,22.56,28.97,37.03,47.64,"37,380","46,920","60,250","77,020","99,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1093,Social and Human Service Assistants,detailed,"398,380",1.0,,,,,19.45,"40,460",0.5,13.42,14.64,18.08,22.58,28.60,"27,910","30,440","37,610","46,960","59,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1094,Community Health Workers,detailed,"61,010",2.2,,,,,22.97,"47,780",0.7,14.63,17.76,22.40,28.50,34.00,"30,440","36,940","46,590","59,280","70,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1099,"Community and Social Service Specialists, All Other",detailed,"90,770",1.9,,,,,24.28,"50,510",0.6,14.19,17.87,22.78,28.99,36.84,"29,520","37,170","47,390","60,300","76,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2000,Religious Workers,minor,"82,280",1.8,,,,,26.13,"54,340",1.1,14.00,17.80,23.35,30.23,38.72,"29,120","37,030","48,560","62,870","80,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2010,Clergy,broad,"50,790",2.0,,,,,27.51,"57,230",1.2,14.64,18.66,23.90,30.56,38.90,"30,450","38,800","49,720","63,560","80,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,"50,790",2.0,,,,,27.51,"57,230",1.2,14.64,18.66,23.90,30.56,38.90,"30,450","38,800","49,720","63,560","80,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2020,"Directors, Religious Activities and Education",broad,"21,000",4.2,,,,,25.42,"52,880",2.3,13.96,17.52,22.59,29.56,43.50,"29,030","36,440","46,980","61,480","90,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2021,"Directors, Religious Activities and Education",detailed,"21,000",4.2,,,,,25.42,"52,880",2.3,13.96,17.52,22.59,29.56,43.50,"29,030","36,440","46,980","61,480","90,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2090,Miscellaneous Religious Workers,broad,"10,490",7.9,,,,,20.81,"43,290",3.6,11.88,14.03,18.03,23.59,35.43,"24,710","29,170","37,500","49,060","73,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2099,"Religious Workers, All Other",detailed,"10,490",7.9,,,,,20.81,"43,290",3.6,11.88,14.03,18.03,23.59,35.43,"24,710","29,170","37,500","49,060","73,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,"1,178,140",0.5,,,,,54.38,"113,100",1.0,18.57,28.08,39.63,75.43,#,"38,620","58,400","82,430","156,900",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1000,"Lawyers, Judges, and Related Workers",minor,"744,760",0.9,,,,,69.46,"144,470",1.1,29.05,38.80,61.32,89.81,#,"60,420","80,700","127,540","186,810",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1010,Lawyers and Judicial Law Clerks,broad,"695,810",1.0,,,,,70.30,"146,220",1.1,29.36,39.03,61.39,92.38,#,"61,060","81,180","127,690","192,160",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,"681,010",1.0,,,,,71.17,"148,030",1.1,29.52,39.24,61.54,93.55,#,"61,400","81,620","127,990","194,580",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1012,Judicial Law Clerks,detailed,"14,800",1.6,,,,,30.16,"62,730",1.0,17.56,20.95,24.40,35.76,49.08,"36,520","43,580","50,750","74,390","102,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1020,"Judges, Magistrates, and Other Judicial Workers",broad,"48,950",2.4,,,,,57.54,"119,690",1.9,18.62,30.00,53.15,80.78,99.64,"38,720","62,400","110,550","168,020","207,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,"13,840",0.4,,,,,50.08,"104,160",0.6,22.87,30.70,49.30,63.70,86.79,"47,580","63,850","102,550","132,490","180,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,"7,320",15.4,,,,,29.98,"62,350",8.2,14.42,17.74,23.76,36.51,53.05,"29,990","36,910","49,410","75,940","110,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,"27,790",0.7,,,,,68.52,"142,520",0.9,22.35,39.01,71.17,82.32,#,"46,490","81,150","148,030","171,230",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2000,Legal Support Workers,minor,"433,380",1.4,,,,,28.46,"59,190",1.0,17.37,21.09,26.38,35.13,44.98,"36,140","43,860","54,860","73,080","93,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2010,Paralegals and Legal Assistants,broad,"336,250",1.8,,,,,28.04,"58,330",1.1,17.51,21.82,27.03,34.98,42.61,"36,410","45,390","56,230","72,750","88,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,"336,250",1.8,,,,,28.04,"58,330",1.1,17.51,21.82,27.03,34.98,42.61,"36,410","45,390","56,230","72,750","88,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2090,Miscellaneous Legal Support Workers,broad,"97,130",2.0,,,,,29.89,"62,170",0.9,15.40,18.53,24.78,35.92,51.50,"32,030","38,550","51,550","74,710","107,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,"51,040",2.7,,,,,25.19,"52,390",1.3,14.59,17.90,22.74,29.47,37.04,"30,350","37,240","47,310","61,300","77,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,"46,090",3.1,,,,,35.10,"73,000",1.3,17.35,22.15,28.75,45.44,68.05,"36,090","46,070","59,790","94,520","141,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,"8,191,930",0.2,,,,,29.88,"62,140",0.3,13.61,17.84,27.51,37.09,48.23,"28,320","37,110","57,220","77,150","100,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1000,Postsecondary Teachers,minor,"1,340,560",0.2,,,,,*,"95,200",0.3,*,*,*,*,*,"39,410","60,360","78,300","122,470","165,810",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1010,"Business Teachers, Postsecondary",broad,"79,640",0.7,,,,,*,"105,720",0.4,*,*,*,*,*,"46,910","61,760","94,360","132,070","198,240",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1011,"Business Teachers, Postsecondary",detailed,"79,640",0.7,,,,,*,"105,720",0.4,*,*,*,*,*,"46,910","61,760","94,360","132,070","198,240",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1020,"Math and Computer Science Teachers, Postsecondary",broad,"81,740",0.4,,,,,*,"88,730",0.4,*,*,*,*,*,"46,900","50,800","77,630","103,890","155,580",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,"37,600",0.8,,,,,*,"89,610",0.6,*,*,*,*,*,"47,280","50,010","77,910","105,950","156,650",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,"44,140",0.3,,,,,*,"87,980",0.4,*,*,*,*,*,"45,280","60,310","77,580","103,420","155,350",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1030,"Engineering and Architecture Teachers, Postsecondary",broad,"41,380",0.7,,,,,*,"113,150",0.3,*,*,*,*,*,"58,370","78,020","103,340","134,350","174,500",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1031,"Architecture Teachers, Postsecondary",detailed,"5,950",1.8,,,,,*,"98,600",0.4,*,*,*,*,*,"48,720","64,490","95,160","124,440","157,700",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary",detailed,"35,440",0.6,,,,,*,"115,590",0.4,*,*,*,*,*,"60,380","78,130","104,940","134,760","182,590",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1040,"Life Sciences Teachers, Postsecondary",broad,"57,440",0.4,,,,,*,"98,430",0.3,*,*,*,*,*,"48,720","62,040","81,980","123,630","167,990",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,"8,570",1.5,,,,,*,"97,520",0.5,*,*,*,*,*,"48,720","64,280","95,910","123,630","157,210",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,"47,690",0.3,,,,,*,"98,710",0.3,*,*,*,*,*,"48,720","61,750","81,440","123,730","169,410",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,"1,180",1.0,,,,,*,"93,510",0.5,*,*,*,*,*,"50,280","63,300","82,330","105,250","134,760",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1050,"Physical Sciences Teachers, Postsecondary",broad,"48,420",0.3,,,,,*,"97,110",0.3,*,*,*,*,*,"49,090","62,460","81,980","123,390","162,700",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,"10,250",0.7,,,,,*,"102,840",0.4,*,*,*,*,*,"49,730","64,030","98,070","127,670","165,240",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,"20,260",0.4,,,,,*,"94,060",0.3,*,*,*,*,*,"49,330","62,060","79,410","104,270","157,670",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1053,"Environmental Science Teachers, Postsecondary",detailed,"5,440",0.7,,,,,*,"92,210",0.4,*,*,*,*,*,"47,760","62,160","81,980","105,850","150,150",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",detailed,"12,460",0.2,,,,,*,"99,480",0.3,*,*,*,*,*,"49,000","62,540","93,070","124,660","164,150",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1060,"Social Sciences Teachers, Postsecondary",broad,"108,100",0.5,,,,,*,"94,340",0.4,*,*,*,*,*,"47,470","61,610","79,770","112,550","162,510",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,"5,010",0.3,,,,,*,"102,110",0.3,*,*,*,*,*,"50,580","64,490","97,340","125,150","163,070",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,"9,040",0.6,,,,,*,"91,680",0.4,*,*,*,*,*,"45,650","61,690","78,910","103,890","161,290",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",detailed,"11,790",0.6,,,,,*,"124,090",0.4,*,*,*,*,*,"58,330","78,400","104,940","157,320",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1064,"Geography Teachers, Postsecondary",detailed,"3,440",0.6,,,,,*,"88,150",0.4,*,*,*,*,*,"48,960","63,600","81,440","102,720","131,040",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,"14,060",0.6,,,,,*,"98,980",0.4,*,*,*,*,*,"48,990","63,050","81,980","122,690","164,670",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,"36,060",1.3,,,,,*,"88,390",0.7,*,*,*,*,*,"43,050","60,740","77,860","102,040","155,270",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",detailed,"12,550",0.4,,,,,*,"87,850",0.4,*,*,*,*,*,"46,870","61,420","77,980","101,010","155,270",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,"16,140",0.9,,,,,*,"87,320",0.5,*,*,*,*,*,"38,080","60,270","77,500","102,230","155,580",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1070,"Health Teachers, Postsecondary",broad,"259,890",0.8,,,,,*,"119,880",0.4,*,*,*,*,*,"48,560","63,730","98,070","157,680",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,"191,830",0.7,,,,,*,"133,310",0.4,*,*,*,*,*,"48,890","64,630","102,720","172,680",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,"68,060",2.4,,,,,*,"82,040",0.5,*,*,*,*,*,"47,630","61,390","77,440","98,680","125,930",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1080,"Education and Library Science Teachers, Postsecondary",broad,"63,100",0.8,,,,,*,"77,260",0.3,*,*,*,*,*,"33,580","49,080","64,540","97,450","127,420",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,"58,780",0.8,,,,,*,"76,990",0.4,*,*,*,*,*,"31,200","48,780","63,910","97,450","127,420",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1082,"Library Science Teachers, Postsecondary",detailed,"4,330",0.6,,,,,*,"80,850",0.3,*,*,*,*,*,"48,390","61,350","77,100","97,340","124,680",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1110,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",broad,"40,170",1.7,,,,,*,"97,720",0.5,*,*,*,*,*,"39,130","60,750","78,330","125,420","172,680",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,"13,790",1.1,,,,,*,"81,730",0.4,*,*,*,*,*,"38,850","50,770","64,600","99,330","132,340",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1112,"Law Teachers, Postsecondary",detailed,"14,110",4.6,,,,,*,"130,820",0.7,*,*,*,*,*,"48,760","73,150","123,470","168,210",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1113,"Social Work Teachers, Postsecondary",detailed,"12,280",1.7,,,,,*,"77,650",0.3,*,*,*,*,*,"36,200","49,990","71,010","98,070","125,820",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1120,"Arts, Communications, History, and Humanities Teachers, Postsecondary",broad,"239,610",0.4,,,,,*,"85,110",0.5,*,*,*,*,*,"38,810","58,060","76,840","100,030","151,480",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,"94,720",0.7,,,,,*,"86,240",0.8,*,*,*,*,*,"38,090","49,990","75,940","100,130","156,240",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,"27,330",0.4,,,,,*,"84,580",0.5,*,*,*,*,*,"46,640","60,420","77,560","99,330","132,720",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,"58,480",0.4,,,,,*,"82,680",0.3,*,*,*,*,*,"39,230","51,730","75,930","99,330","132,220",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,"19,640",0.6,,,,,*,"82,990",0.4,*,*,*,*,*,"46,560","60,550","77,030","99,190","129,130",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,"18,590",0.3,,,,,*,"86,460",0.4,*,*,*,*,*,"39,090","61,070","78,130","101,180","132,720",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,"20,850",2.3,,,,,*,"88,260",1.3,*,*,*,*,*,"39,090","60,670","77,610","100,240","155,240",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1190,Miscellaneous Postsecondary Teachers,broad,"321,050",0.5,,,,,*,"82,100",0.4,*,*,*,*,*,"37,410","48,840","64,640","100,500","154,320",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,"2,730",2.7,,,,,*,"93,230",0.7,*,*,*,*,*,"48,070","61,350","79,630","106,040","148,320",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,"13,860",0.8,,,,,*,"79,080",0.5,*,*,*,*,*,"37,630","49,860","72,440","99,150","128,230",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,"105,440",1.1,,,,,30.35,"63,130",0.5,17.78,22.55,28.77,36.94,46.89,"36,970","46,910","59,840","76,840","97,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,"199,020",0.8,,,,,*,"92,200",0.5,*,*,*,*,*,"37,550","56,550","78,160","123,970","160,930",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",minor,"4,021,070",0.3,,,,,*,"64,870",0.4,*,*,*,*,*,"37,100","47,910","61,030","77,600","99,300",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2010,Preschool and Kindergarten Teachers,broad,"512,400",1.1,,,,,20.70,"43,060",0.8,11.12,13.90,17.65,23.75,36.20,"23,130","28,900","36,710","49,390","75,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,"391,670",1.3,,,,,17.53,"36,460",0.7,10.98,13.67,14.52,18.57,28.14,"22,840","28,440","30,210","38,620","58,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,"120,730",2.2,,,,,*,"64,490",1.0,*,*,*,*,*,"38,390","48,100","60,900","76,880","98,440",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2020,Elementary and Middle School Teachers,broad,"1,933,120",0.7,,,,,*,"67,030",0.5,*,*,*,*,*,"44,670","48,480","61,390","77,880","99,430",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,"1,329,280",0.9,,,,,*,"67,080",0.5,*,*,*,*,*,"43,950","48,450","61,400","77,920","99,420",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,"592,000",1.8,,,,,*,"66,880",0.9,*,*,*,*,*,"45,510","48,540","61,320","77,640","99,470",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,"11,840",5.4,,,,,*,"69,410",1.6,*,*,*,*,*,"47,040","52,170","61,820","78,260","99,470",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2030,Secondary School Teachers,broad,"1,104,600",1.0,,,,,*,"69,490",0.5,*,*,*,*,*,"46,260","48,960","61,820","78,770","100,290",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"1,020,240",1.0,,,,,*,"69,530",0.5,*,*,*,*,*,"46,090","48,830","61,820","78,780","100,310",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,"84,360",2.8,,,,,*,"68,960",1.2,*,*,*,*,*,"47,310","50,130","61,820","78,310","99,590",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2050,Special Education Teachers,broad,"470,960",0.9,,,,,*,"68,880",0.5,*,*,*,*,*,"46,180","49,090","61,820","78,510","100,040",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2051,"Special Education Teachers, Preschool",detailed,"21,130",5.1,,,,,*,"71,970",1.5,*,*,*,*,*,"37,540","48,450","62,420","85,040","123,860",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,"187,070",1.4,,,,,*,"67,090",0.7,*,*,*,*,*,"46,400","48,770","61,640","77,920","98,870",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,"79,070",3.3,,,,,*,"68,860",1.3,*,*,*,*,*,"46,840","49,120","61,820","78,550","100,310",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,"145,690",1.7,,,,,*,"70,100",0.7,*,*,*,*,*,"47,230","49,850","62,120","79,030","100,310",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,"38,000",4.1,,,,,*,"71,330",2.1,*,*,*,*,*,"38,130","48,350","61,720","82,230","104,370",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3000,Other Teachers and Instructors,minor,"941,530",1.2,,,,,22.35,"46,490",0.6,11.10,14.04,17.94,24.30,37.16,"23,080","29,210","37,310","50,540","77,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3010,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",broad,"38,260",3.3,,,,,29.16,"60,650",1.0,17.08,22.41,28.71,36.73,46.42,"35,530","46,620","59,720","76,400","96,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,"38,260",3.3,,,,,29.16,"60,650",1.0,17.08,22.41,28.71,36.73,46.42,"35,530","46,620","59,720","76,400","96,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3020,Self-Enrichment Teachers,broad,"216,910",1.6,,,,,23.67,"49,230",1.1,11.47,14.38,20.95,28.81,37.82,"23,860","29,900","43,580","59,920","78,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,"216,910",1.6,,,,,23.67,"49,230",1.1,11.47,14.38,20.95,28.81,37.82,"23,860","29,900","43,580","59,920","78,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3030,"Substitute Teachers, Short-Term",broad,"374,620",2.8,,,,,18.47,"38,410",0.9,10.71,12.34,14.47,19.99,24.31,"22,270","25,670","30,100","41,570","50,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",detailed,"374,620",2.8,,,,,18.47,"38,410",0.9,10.71,12.34,14.47,19.99,24.31,"22,270","25,670","30,100","41,570","50,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3040,Tutors,broad,"147,100",2.1,,,,,20.09,"41,780",1.7,11.36,14.05,17.53,22.63,29.61,"23,640","29,230","36,470","47,070","61,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3041,Tutors,detailed,"147,100",2.1,,,,,20.09,"41,780",1.7,11.36,14.05,17.53,22.63,29.61,"23,640","29,230","36,470","47,070","61,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3090,Miscellaneous Teachers and Instructors,broad,"164,650",1.9,,,,,*,"62,200",1.1,*,*,*,*,*,"29,640","44,520","50,540","77,230","99,200",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3099,"Teachers and Instructors, All Other",detailed,"164,650",1.9,,,,,*,"62,200",1.1,*,*,*,*,*,"29,640","44,520","50,540","77,230","99,200",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4000,"Librarians, Curators, and Archivists",minor,"228,900",1.0,,,,,26.69,"55,520",0.4,14.02,17.96,23.59,30.82,40.01,"29,160","37,360","49,060","64,100","83,220",,
